id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1175794691335344128,1172953049838628864,1569166274000,2019-09-22,21:01:14,+0530,2479953434,muditisrocking,MUDIT BANSAL (DEFALT),,"@fs0c131y 

he is the bang for the buck","['j_opdenakker', 'fs0c131y']",[],[],0,0,1,[],[],https://twitter.com/MUDITISROCKING/status/1175794691335344128,False,,0,,,,,,,"[{'user_id': '2479953434', 'username': 'MUDITISROCKING'}, {'user_id': '314855212', 'username': 'j_opdenakker'}, {'user_id': '3317233336', 'username': 'fs0c131y'}]",,,,
1157606761160822790,1157588783648264192,1564829933000,2019-08-03,16:28:53,+0530,2479953434,muditisrocking,MUDIT BANSAL (DEFALT),,I heard someone say INDIA.,[],[],[],0,0,0,[],[],https://twitter.com/MUDITISROCKING/status/1157606761160822790,False,,0,,,,,,,"[{'user_id': '2479953434', 'username': 'MUDITISROCKING'}]",,,,
1152973726868049920,1093129184933748736,1563725332000,2019-07-21,21:38:52,+0530,2479953434,muditisrocking,MUDIT BANSAL (DEFALT),,i downloaded it but it is 💩,['tcsitwiz'],[],[],0,0,0,[],[],https://twitter.com/MUDITISROCKING/status/1152973726868049920,False,,0,,,,,,,"[{'user_id': '2479953434', 'username': 'MUDITISROCKING'}, {'user_id': '599959360', 'username': 'TCSITWiz'}]",,,,
1152973320423260160,1094944286636994560,1563725235000,2019-07-21,21:37:15,+0530,2479953434,muditisrocking,MUDIT BANSAL (DEFALT),,bell labs ?,['tcsitwiz'],[],[],0,0,0,[],[],https://twitter.com/MUDITISROCKING/status/1152973320423260160,False,,0,,,,,,,"[{'user_id': '2479953434', 'username': 'MUDITISROCKING'}, {'user_id': '599959360', 'username': 'TCSITWiz'}]",,,,
1152971486686171136,1150756688653250561,1563724798000,2019-07-21,21:29:58,+0530,2479953434,muditisrocking,MUDIT BANSAL (DEFALT),,haha !! not exactly,['tcsitwiz'],[],[],1,0,0,[],[],https://twitter.com/MUDITISROCKING/status/1152971486686171136,False,,0,,,,,,,"[{'user_id': '2479953434', 'username': 'MUDITISROCKING'}, {'user_id': '599959360', 'username': 'TCSITWiz'}]",,,,
1152968832153079808,1152209007635062784,1563724165000,2019-07-21,21:19:25,+0530,2479953434,muditisrocking,MUDIT BANSAL (DEFALT),,"The dedication to get more numbers from sharma ji ka ladka !
is the actual reason behind this transformation",['tcsitwiz'],[],[],1,0,1,[],[],https://twitter.com/MUDITISROCKING/status/1152968832153079808,False,,0,,,,,,,"[{'user_id': '2479953434', 'username': 'MUDITISROCKING'}, {'user_id': '599959360', 'username': 'TCSITWiz'}]",,,,
1041598695995727873,1041072455949971458,1537171455000,2018-09-17,13:34:15,+0530,2479953434,muditisrocking,MUDIT BANSAL (DEFALT),,congratulations !!,['mangtec'],[],[],0,0,0,[],[],https://twitter.com/MUDITISROCKING/status/1041598695995727873,False,,0,,,,,,,"[{'user_id': '2479953434', 'username': 'MUDITISROCKING'}, {'user_id': '334430754', 'username': 'MangteC'}]",,,,
980694260012826624,980694260012826624,1522650706000,2018-04-02,12:01:46,+0530,2479953434,muditisrocking,MUDIT BANSAL (DEFALT),,@PiyushGoyal also if you have time to read it kindly help us we are aiming from 4 hours,['piyushgoyal'],[],[],0,0,0,[],[],https://twitter.com/MUDITISROCKING/status/980694260012826624,False,,0,,,,,,,"[{'user_id': '2479953434', 'username': 'MUDITISROCKING'}, {'user_id': '1324334436', 'username': 'PiyushGoyal'}]",,,,
980693123985625088,980693123985625088,1522650435000,2018-04-02,11:57:15,+0530,2479953434,muditisrocking,MUDIT BANSAL (DEFALT),,"@PiyushGoyal @narendramodi 
This is modernising India. our train Sangam express and still we are at Bulandshahr no where near our destination train stopped from 2 hours (late by 6 hrs)what can government ??hope you are Enjoying your time in office but have no value of our time","['piyushgoyal', 'narendramodi']",[],[],0,0,0,[],[],https://twitter.com/MUDITISROCKING/status/980693123985625088,False,,0,,,,,,,"[{'user_id': '2479953434', 'username': 'MUDITISROCKING'}, {'user_id': '1324334436', 'username': 'PiyushGoyal'}, {'user_id': '18839785', 'username': 'narendramodi'}]",,,,
960534724094513152,960534724094513152,1517844298000,2018-02-05,20:54:58,+0530,2479953434,muditisrocking,MUDIT BANSAL (DEFALT),,"Super hit song..   🎸🎻

ऐसे ना मुझे तुम देखो..  😍

GST लगा दूंगा..

पैसे भी चुरा लुंगा तुमसे..

Tax भी लगा दूंगा..

*गीतकार* -:    *अरुण जेटली*
*संगीतकार* -: *नरेंद्र मोदी*
#modijirocks #raga #ndtv #viral",[],[],[],0,0,1,"['#modijirocks', '#raga', '#ndtv', '#viral']",[],https://twitter.com/MUDITISROCKING/status/960534724094513152,False,,0,,,,,,,"[{'user_id': '2479953434', 'username': 'MUDITISROCKING'}]",,,,
931118402575335425,931095326097752065,1510830901000,2017-11-16,16:45:01,+0530,2479953434,muditisrocking,MUDIT BANSAL (DEFALT),,Paperboat coconut water,['kashprakash777'],[],[],0,0,0,[],[],https://twitter.com/MUDITISROCKING/status/931118402575335425,False,,0,,,,,,,"[{'user_id': '2479953434', 'username': 'MUDITISROCKING'}, {'user_id': '895160646182031360', 'username': 'kashprakash777'}]",,,,
929253396753686528,929253396753686528,1510386249000,2017-11-11,13:14:09,+0530,2479953434,muditisrocking,MUDIT BANSAL (DEFALT),,"Liquid speakers what next !! 
#tcsitwiz 
Liquid screen 😂😂",[],[],[],0,0,0,['#tcsitwiz'],[],https://twitter.com/MUDITISROCKING/status/929253396753686528,False,,0,,,,,,,"[{'user_id': '2479953434', 'username': 'MUDITISROCKING'}]",,,,
929253010512809984,929253010512809984,1510386157000,2017-11-11,13:12:37,+0530,2479953434,muditisrocking,MUDIT BANSAL (DEFALT),,"Sanyo means three seas so does this logo 
#tcsitwiz",[],[],[],0,0,0,['#tcsitwiz'],[],https://twitter.com/MUDITISROCKING/status/929253010512809984,False,,0,,,,,,,"[{'user_id': '2479953434', 'username': 'MUDITISROCKING'}]",,,,
929252287578378240,929252287578378240,1510385984000,2017-11-11,13:09:44,+0530,2479953434,muditisrocking,MUDIT BANSAL (DEFALT),,Moto x4 on way after #TCSITWiz,[],[],[],0,0,0,['#tcsitwiz'],[],https://twitter.com/MUDITISROCKING/status/929252287578378240,False,,0,,,,,,,"[{'user_id': '2479953434', 'username': 'MUDITISROCKING'}]",,,,
929246561845964800,929246561845964800,1510384619000,2017-11-11,12:46:59,+0530,2479953434,muditisrocking,MUDIT BANSAL (DEFALT),,"#Guwahati 
 come-on guys 
Add that to your lost next time",[],[],[],0,0,0,['#guwahati'],[],https://twitter.com/MUDITISROCKING/status/929246561845964800,False,,0,,,,,,,"[{'user_id': '2479953434', 'username': 'MUDITISROCKING'}]",,,,
929245882419109889,929245882419109889,1510384457000,2017-11-11,12:44:17,+0530,2479953434,muditisrocking,MUDIT BANSAL (DEFALT),,"The essential phone !! 
Ambimouseterous !!!
#tcsitwiz @tcsitwiz",['tcsitwiz'],[],[],0,0,0,['#tcsitwiz'],[],https://twitter.com/MUDITISROCKING/status/929245882419109889,False,,0,,,,,,,"[{'user_id': '2479953434', 'username': 'MUDITISROCKING'}, {'user_id': '599959360', 'username': 'TCSITWiz'}]",,,,
929245607176187905,929245607176187905,1510384391000,2017-11-11,12:43:11,+0530,2479953434,muditisrocking,MUDIT BANSAL (DEFALT),,"I won't be tweeting from 3 pm from today till next year !!!
#tcsitwiz @tcsitwiz",['tcsitwiz'],[],[],0,0,0,['#tcsitwiz'],[],https://twitter.com/MUDITISROCKING/status/929245607176187905,False,,0,,,,,,,"[{'user_id': '2479953434', 'username': 'MUDITISROCKING'}, {'user_id': '599959360', 'username': 'TCSITWiz'}]",,,,
929244216219262977,929244216219262977,1510384060000,2017-11-11,12:37:40,+0530,2479953434,muditisrocking,MUDIT BANSAL (DEFALT),,This quiz tells us about tcs what does tcs tell us about ?? #tcsitwiz,[],[],[],0,0,1,['#tcsitwiz'],[],https://twitter.com/MUDITISROCKING/status/929244216219262977,False,,0,,,,,,,"[{'user_id': '2479953434', 'username': 'MUDITISROCKING'}]",,,,
